tweet_id	begin	end	type	extraction
1260676517660626946	97	110	PROFESION	GUARDIA CIVIL
1260676517660626946	133	136	PROFESION	REY
1260676517660626946	139	152	PROFESION	@guardiacivil
1256813023219638272	130	143	SITUACION_LABORAL	profesionales
1271954851900030976	53	70	PROFESION	Ministro de Salud
1270670332714725378	157	162	PROFESION	ninja
1265946636364152835	134	143	PROFESION	políticos
1255523975268098048	70	82	SITUACION_LABORAL	trabajadores
1255523975268098048	106	110	SITUACION_LABORAL	erte
1256178659481784320	31	37	PROFESION	médico
1256178659481784320	264	270	PROFESION	médico
1256178659481784320	108	115	PROFESION	médicos
1255936954614648832	3	26	PROFESION	presidente del Gobierno
1255936954614648832	136	144	PROFESION	ministro
1265712496683384833	226	236	PROFESION	presidente
1287506458712645633	115	124	PROFESION	arzobispo
1260975836381032448	45	62	PROFESION	expertos #COVID19
1256329335734075392	80	91	ACTIVIDAD	voluntari@s
1264669156412137477	256	263	PROFESION	@mossos
1264669156412137477	247	255	PROFESION	@policia
1257189054766071811	49	59	PROFESION	presidente
1257189054766071811	224	235	PROFESION	presidentes
1262014564012621824	40	46	PROFESION	médico
1262014564012621824	50	60	PROFESION	científico
1262014564012621824	74	80	PROFESION	lacayo
1280549532560916480	47	58	SITUACION_LABORAL	estudiantes
1243470018945392640	52	61	PROFESION	POLÍTICOS
1249270892645044224	4	13	PROFESION	ministros
1259434857853304832	106	118	SITUACION_LABORAL	trabajadores
1271000577993060353	87	97	PROFESION	enfermeras
1271000577993060353	4	28	PROFESION	auxiliares de enfermería
1271000577993060353	121	133	PROFESION	facultativos
1268674314750099457	85	124	PROFESION	directivos de la industria farmacéutica
1268674314750099457	129	161	PROFESION	representantes del arco político
1268612415144394753	6	18	SITUACION_LABORAL	trabajadores
1268612415144394753	78	88	PROFESION	sanitarios
1255051905920892933	5	12	PROFESION	alcalde
1262718578295529472	167	170	PROFESION	Dr.
1262718578295529472	192	195	PROFESION	Dr.
1288523043665596421	236	246	PROFESION	futbolista
1288523043665596421	87	98	PROFESION	futbolistas
1280862521025613830	138	143	SITUACION_LABORAL	ertes
1254063157083090947	21	29	PROFESION	Ministra
1254063157083090947	174	182	PROFESION	Ministra
1245955576544333826	5	18	PROFESION	@guardiacivil
1258968488846204930	93	103	PROFESION	sanitarios
1254840432359587840	8	21	ACTIVIDAD	#emprendedora
1254840432359587840	178	192	ACTIVIDAD	#emprendedoras
1248754707948060674	52	61	PROFESION	arzobispo
1248754707948060674	165	174	PROFESION	arzobispo
1248754707948060674	153	160	PROFESION	Policía
1261304610318409735	104	117	PROFESION	Policía Local
1262482585424289792	25	38	SITUACION_LABORAL	profesionales
1244218542980988928	208	217	PROFESION	enfermera
1267939098049871879	282	289	PROFESION	policía
1279658681731297280	22	30	FIGURATIVA	pedagogo
1251454921863561216	3	6	PROFESION	Dr.
1275053379245486081	76	80	SITUACION_LABORAL	ERTE
1260310749500657665	10	30	PROFESION	presidenta de la CAM
1269445070811529216	14	27	PROFESION	@guardiacivil
1258037206666616832	20	28	PROFESION	diputado
1259028368105889793	246	261	PROFESION	#transportistas
1260295738585763840	89	96	PROFESION	Policía
1250067856190066691	22	29	FIGURATIVA	maestro
1250067856190066691	221	233	PROFESION	entrenadores
1250067856190066691	200	209	ACTIVIDAD	jugadores
1292180052369645571	79	91	PROFESION	rastreadores
1256704865486745602	3	17	PROFESION	vicepresidente
1271454528727142400	13	23	PROFESION	empresario
1271454528727142400	24	32	SITUACION_LABORAL	autónomo
1271454528727142400	91	103	SITUACION_LABORAL	trabajadores
1283507356274503680	43	62	PROFESION	consellera de Salud
1283507356274503680	91	103	PROFESION	rastreadores
1247459812620861442	45	56	PROFESION	periodistas
1271390297747083264	106	120	PROFESION	vicepresidenta
1261265292946223104	177	197	PROFESION	consejera de Sanidad
1261265292946223104	24	46	PROFESION	técnicos de #protocolo
1261265292946223104	48	66	PROFESION	gestores de aforos
1251291251468578816	56	66	PROFESION	científico
1251291251468578816	3	15	PROFESION	epidemiólogo
1251291251468578816	69	75	PROFESION	médico
1282369512298479617	111	121	PROFESION	periodista
1280408745101660161	6	13	PROFESION	Alcalde
1261221915852709889	22	34	PROFESION	agricultores
1261221915852709889	37	46	PROFESION	ganaderos
1291641261812789248	48	51	PROFESION	rey
1291641261812789248	220	223	PROFESION	rey
1262014450984464385	45	51	PROFESION	chofer
1254085630038102016	17	23	PROFESION	modelo
1254085630038102016	200	206	PROFESION	riders
1247277502994747395	17	26	PROFESION	diputados
1247277502994747395	153	167	PROFESION	parlamentarios
1264065197465108482	3	5	PROFESION	VP
1278610986228944897	12	17	FIGURATIVA	bufón
1291361750131122177	18	23	PROFESION	curas
1291361750131122177	143	153	PROFESION	profesores
1291361750131122177	168	173	PROFESION	curas
1291361750131122177	28	40	PROFESION	rastreadores
1254500262590414853	4	27	PROFESION	presidentes autonómicos
1254500262590414853	30	38	PROFESION	alcaldes
1263213651546308608	4	14	PROFESION	bailarines
1251117208480210945	68	76	PROFESION	director
1251117208480210945	137	163	PROFESION	Director General de la OMS
1267443612499038209	43	49	PROFESION	jueces
1267443612499038209	79	88	PROFESION	comisaría
1291770113578983425	132	160	PROFESION	médicos de Atención Primaria
1291770113578983425	97	115	PROFESION	personal sanitario
1291770113578983425	117	129	PROFESION	rastreadores
1291770113578983425	230	237	PROFESION	Emérito
1242792416370995202	107	117	PROFESION	sanitarios
1266625306150023169	291	301	PROFESION	sanitarias
1255105827490484226	70	94	PROFESION	profesionales de Sanidad
1287889136863653888	30	42	PROFESION	epidemiólogo
1287889136863653888	17	25	PROFESION	político
1253644947984703488	78	95	PROFESION	asesor científico
1253644947984703488	26	33	PROFESION	doctora
1257472476914819078	7	30	PROFESION	trabajadores sanitarios
1275532231373701127	211	227	PROFESION	Guardias Civiles
1279138112011218946	128	138	PROFESION	sanitarios
1253801236161232904	31	42	PROFESION	científicos
1251569593014980616	177	183	PROFESION	doctor
1251569593014980616	207	214	PROFESION	forense
1252825091114557445	23	30	PROFESION	alcalde
1252825091114557445	4	10	PROFESION	Mossos
1283484817175257091	10	22	PROFESION	rastreadores
1283484817175257091	57	64	PROFESION	médicos
1283484817175257091	68	78	PROFESION	enfermeras
1258681070603702273	53	82	PROFESION	vicepresidente de la Comisión
1258681070603702273	3	21	PROFESION	secretario general
1258068768376446976	4	16	SITUACION_LABORAL	desempleados
1258068768376446976	123	128	SITUACION_LABORAL	Ertes
1269347387719462917	124	134	PROFESION	presidenta
1259015209127157761	81	88	PROFESION	crítico
1270625987248689154	4	13	SITUACION_LABORAL	empleados
1276382801919606791	154	165	SITUACION_LABORAL	teletrabajo
1276382801919606791	101	111	SITUACION_LABORAL	trabajador
1292547227219615745	148	156	SITUACION_LABORAL	EMPLEADO
1244218886901415938	105	125	PROFESION	jefe de voluntariado
1271818457206730752	80	92	PROFESION	comerciantes
1259183946736304140	65	75	PROFESION	enfermeras
1243298177832423424	39	46	PROFESION	policia
1247687043796402179	101	113	SITUACION_LABORAL	trabajadorxs
1268807584636641280	16	29	PROFESION	Guardia Civil
1268807584636641280	231	236	PROFESION	jueza
1268807584636641280	255	274	FIGURATIVA	ministro del Tiempo
1250824533814251522	65	75	PROFESION	sanitarios
1260986028598407168	89	99	PROFESION	presidente
1260986028598407168	4	10	PROFESION	jueces
1243951944135254017	10	19	PROFESION	enfermera
1256193004144070656	8	32	PROFESION	profesionales sanitarios
1256193004144070656	202	212	PROFESION	sanitarios
1255478227797184514	118	127	PROFESION	#tattoist
1251694864787550217	80	96	PROFESION	GUARDIAS CIVILES
1251765237067452417	85	93	PROFESION	portavoz
1292563069919535110	25	33	PROFESION	policías
1249577684566450177	35	43	PROFESION	ministra
1252534211703119872	3	22	PROFESION	portavoz del Govern
1252534211703119872	149	158	PROFESION	Ministros
1268173110857150465	10	18	PROFESION	Ministra
1258759921925062656	164	190	PROFESION	directora de salud pública
1263524316618031105	70	78	ACTIVIDAD	artistas
1279161169362771975	114	125	SITUACION_LABORAL	estudiantes
1271513232600182784	96	110	PROFESION	vicepresidente
1281474512496754690	72	80	SITUACION_LABORAL	alumnado
1261958411039780865	23	30	PROFESION	técnico
1292713620820897793	4	12	PROFESION	camarera
1270763229136945152	55	64	PROFESION	jugadores
1263879427253063681	44	51	PROFESION	agentes
1284998761283018754	81	90	PROFESION	virologos
1253592409403002881	241	251	PROFESION	sanitarios
1251402816297545734	33	42	PROFESION	militares
1252970210203709441	3	26	PROFESION	presidente de la Cámara
1266812446154596353	53	60	PROFESION	policía
1266812446154596353	180	185	PROFESION	reyes
1251039013491871746	101	111	PROFESION	sanitarios
1276197331428356097	181	200	PROFESION	personal de rastreo
1280986181216481283	4	28	PROFESION	propietarios de vivienda
1281929791994761220	0	12	SITUACION_LABORAL	Trabajadores
1281929791994761220	56	65	SITUACION_LABORAL	compañera
1281787038757527553	3	19	PROFESION	director general
1253280937418391558	196	235	PROFESION	profesionales de los servicios sociales
1282640185310806017	164	173	PROFESION	alcaldesa
1291762140794290177	4	16	SITUACION_LABORAL	trabajador@s
1257449006223024129	49	53	SITUACION_LABORAL	ERTE
1257449006223024129	90	101	SITUACION_LABORAL	teletrabajo
1263949601628925952	170	181	ACTIVIDAD	voluntarios
1269154307066277895	3	16	PROFESION	Guardia Civil
1284494973027725313	34	45	PROFESION	conductores
1249742721977368578	261	267	PROFESION	médico
1259228958484283401	78	88	PROFESION	sanitarios
1288036216047362048	35	42	SITUACION_LABORAL	alumnos
1288036216047362048	143	150	SITUACION_LABORAL	alumnos
1288036216047362048	57	67	PROFESION	profesores
1288036216047362048	165	175	PROFESION	profesores
1288036216047362048	96	107	PROFESION	limpiadoras
1288036216047362048	204	215	PROFESION	limpiadoras
1275455320924405760	170	180	PROFESION	profesores
1278581750973771776	70	101	PROFESION	personal de la Fiscalía General
1256883991648616449	135	141	FIGURATIVA	Autora
1256883991648616449	188	196	PROFESION	Ministra
1256883991648616449	199	213	PROFESION	vicepresidenta
1280544596183977986	70	87	SITUACION_LABORAL	estudiantes de fp
1280544596183977986	53	67	SITUACION_LABORAL	universitarios
1271718348737384449	234	252	PROFESION	ministros de la UE
1250735761424617474	163	169	PROFESION	médico
1243894528332967937	3	9	PROFESION	doctor
1252764547598950404	97	103	PROFESION	médico
1255981661231161344	210	220	SITUACION_LABORAL	compañeros
1292045065590890497	70	77	SITUACION_LABORAL	alumnos
1243502839508459529	20	28	PROFESION	Ministro
1269936823851192321	47	52	SITUACION_LABORAL	ERTEs
1269936823851192321	17	39	SITUACION_LABORAL	trabajadores ficticios
1266482693082165250	195	208	SITUACION_LABORAL	profesionales
1266482693082165250	76	88	PROFESION	rastreadores
1260543383203975169	227	241	PROFESION	cuerpo técnico
1260543383203975169	88	98	PROFESION	presidente
1260543383203975169	48	56	PROFESION	jugadora
1260543383203975169	201	221	SITUACION_LABORAL	compañeras de equipo
1250224903997005826	129	136	PROFESION	policía
1273663710721122310	94	103	PROFESION	#abogados
1267558851332767744	43	55	SITUACION_LABORAL	pensionistas
1242429168505233410	53	61	PROFESION	virólogo
1270503734628487176	3	13	PROFESION	patrullero
1272273483347775489	3	10	PROFESION	general
1272273483347775489	29	43	PROFESION	jefe de la UME
1252871773411893248	73	80	PROFESION	alcalde
1252871773411893248	162	171	PROFESION	enfermera
1252871773411893248	195	205	PROFESION	sanitarios
1254503035385991168	70	77	PROFESION	médicos
1254503035385991168	155	163	PROFESION	maestros
1254503035385991168	80	90	PROFESION	enfermeras
1257993321198256135	95	105	PROFESION	inversores
1243920549933391873	4	9	PROFESION	Reyes
1243920549933391873	108	131	PROFESION	directores del Hospital
1247344477695598594	36	44	PROFESION	Ministro
1260197687460315138	91	99	SITUACION_LABORAL	personal
1266672590740996098	6	16	PROFESION	presidente
1266672590740996098	91	116	PROFESION	productor de narco series
1244649528449478657	102	114	SITUACION_LABORAL	trabajadoras
1263802558063263744	50	58	PROFESION	filósofo
1272783040897585152	130	138	PROFESION	viróloga
1255234509324406784	48	65	PROFESION	policía municipal
1255234509324406784	22	28	PROFESION	gestor
1255986494176661505	60	69	PROFESION	#soldados
1254773664517550088	197	205	PROFESION	#runners
1289140662542184456	15	26	PROFESION	presidentes
1269965589021425670	142	152	PROFESION	sanitarios
1260127366740918272	156	165	PROFESION	políticos
1243595855988502537	50	58	PROFESION	@policia
1268183814179782656	27	35	PROFESION	#Medicos
1268183814179782656	62	69	PROFESION	#médico
1253608038654763008	22	29	PROFESION	doctora
1243216158398066689	88	98	SITUACION_LABORAL	compañeros
1265315871066554369	40	53	PROFESION	Guardia Civil
1265315871066554369	67	72	PROFESION	jueza
1262123813740961793	68	86	PROFESION	personal sanitario
1262123813740961793	44	64	PROFESION	cuerpos de seguridad
1286951881995104257	85	120	PROFESION	personal dependiente del Ministerio
1244933466564767745	61	72	PROFESION	futbolistas
1265374725850759168	35	43	PROFESION	Ministra
1265374725850759168	106	114	SITUACION_LABORAL	personal
1271907086696415232	10	29	PROFESION	ministro de sanidad
1270745481619083267	4	31	SITUACION_LABORAL	trabajadoras de la limpieza
1269560730736562177	6	12	PROFESION	monjas
1246155174659403776	37	47	PROFESION	empresario
1246155174659403776	59	65	PROFESION	obrero
1246155174659403776	178	188	PROFESION	sanitarios
1291667488418287616	32	34	PROFESION	Dr
1291667488418287616	51	61	PROFESION	inmunólogo
1251654532079259648	95	107	PROFESION	funcionarios
1251654532079259648	130	139	SITUACION_LABORAL	jubilados
1263248436322762752	3	10	PROFESION	alcalde
1288461321139257344	103	112	PROFESION	jugadores
1289789861264650240	229	238	PROFESION	enfermera
1288800870851846145	34	45	PROFESION	gobernantes
1284564472842067975	178	186	SITUACION_LABORAL	personal
1269938046075637760	167	179	SITUACION_LABORAL	trabajadores
1252179558910103552	185	194	SITUACION_LABORAL	desempleo
1252179558910103552	227	236	SITUACION_LABORAL	despedido
1247119738490273799	3	23	PROFESION	#magistrado director
1268458421793292288	53	63	SITUACION_LABORAL	despedidos
1268458421793292288	29	34	SITUACION_LABORAL	fijos
1268458421793292288	43	52	SITUACION_LABORAL	precarios
1248078313458819072	15	35	PROFESION	vigilancia centinela
1282622966233214977	25	32	PROFESION	médicos
1282622966233214977	147	157	PROFESION	residentes
1282622966233214977	190	198	PROFESION	adjuntos
1253407742531796992	119	125	PROFESION	ladrón
1267784756311273473	3	11	PROFESION	virólogo
1251082647255879680	50	60	PROFESION	periodista
1250125742144466954	0	10	PROFESION	Neurólogos
1250125742144466954	179	199	PROFESION	expertos en cefaleas
1261790647222231042	4	10	PROFESION	cajera
1276183371174076416	103	107	SITUACION_LABORAL	ERTE
1250928590235078657	92	116	PROFESION	profesionales sanitarios
1264885356626948097	65	92	PROFESION	coronel de la Guardia Civil
1264885356626948097	79	92	PROFESION	Guardia Civil
1264885356626948097	3	24	PROFESION	ministro del Interior
1252202736390635520	-	-	-	-
1278556597233614848	-	-	-	-
1264440293589385218	-	-	-	-
1269776949985017859	-	-	-	-
1288746370547974147	-	-	-	-
1260806096484106243	-	-	-	-
1266364942568980483	-	-	-	-
1257092070147227651	-	-	-	-
1249284449428176900	-	-	-	-
1256965649139728393	-	-	-	-
1247032048390373382	-	-	-	-
1275709500595503111	-	-	-	-
1266809820637691912	-	-	-	-
1265362231375560714	-	-	-	-
1269686771870302215	-	-	-	-
1247289616195092489	-	-	-	-
1259622992998432778	-	-	-	-
1293257809035919373	-	-	-	-
1286702288183197710	-	-	-	-
1255455624533590033	-	-	-	-
1252286026711736320	-	-	-	-
1280815899960922112	-	-	-	-
1267406678015782912	-	-	-	-
1252128946214371328	-	-	-	-
1243521101059293184	-	-	-	-
1263389315909980160	-	-	-	-
1258656307051184130	-	-	-	-
1274912456415068161	-	-	-	-
1261618760613576705	-	-	-	-
1252538164125843457	-	-	-	-
1267064941879734274	-	-	-	-
1246404731716743169	-	-	-	-
1246371462786748417	-	-	-	-
1292118664813174785	-	-	-	-
1271157249260609537	-	-	-	-
1243619185084768259	-	-	-	-
1250148424848232450	-	-	-	-
1250841915500777474	-	-	-	-
1244580934839607297	-	-	-	-
1255427300709093376	-	-	-	-
1254015048881709056	-	-	-	-
1248159762916745216	-	-	-	-
1266143874285744128	-	-	-	-
1268433523498725376	-	-	-	-
1282081683181895682	-	-	-	-
1253764758047784961	-	-	-	-
1253967129260556288	-	-	-	-
1264586423807729665	-	-	-	-
1278333808585183233	-	-	-	-
1265175449845587968	-	-	-	-
1260523916507873281	-	-	-	-
1286398430991065089	-	-	-	-
1257782856472018945	-	-	-	-
1284952034744184834	-	-	-	-
1256802977999990786	-	-	-	-
1288535069204918273	-	-	-	-
1250639230331768833	-	-	-	-
